_protocol,_address,_date,_type,_subject,_body,_toa,_sc_toa,_service_center,_read,_status,_locked,_date_sent,_sub_id,_readable_date,_contact_name
0,VD-SBIMFD,1.69E+12,1,,"Dear Investor, Please click the link https://cams.co.in/ABp73nzh5Hy & enter PAN/FOLIO NO. to view statement of account for your latest transaction in Folio No. 27765077 - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,11-Jul-2023 7:14:34 pm,(Unknown)
0,BZ-SBIPSG,1.69E+12,1,,"Dear Customer, INR 1,98,057.19 credited to your A/c No XX9259 on 12/07/2023 through NEFT with UTR AXISCN0289678068 by AXIS MUTUAL FUND REDEMPTION POOL A/, INFO: /CUST/ AXIS MUTUAL FUND REDEMPTION //POOL A/C-SBI",,,9.19E+11,1,-1,0,1.69E+12,1,12-Jul-2023 9:04:08 am,(Unknown)
0,VM-BFDLPS,1.69E+12,1,,"Update! Transfer your home loan balance and get lower interest rates with a top-up amount of up to Rs.5 Lakh
Give a missed call: 02067647030
T&C*
Bajaj Markets",,,9.20E+11,1,-1,0,1.69E+12,1,12-Jul-2023 10:40:58 am,(Unknown)
0,VD-IPRUMF,1.69E+12,1,,"Dear Investor, Please download your account statement for the recent transactions under folio 20109242 from link http://sms.iciciprumf.com/AZjWAgP5 The link is valid for 6 days. To know the steps to open the statement, click here. http://sms.iciciprumf.com/py5bZAaa - IPRUMF",,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 7:38:06 am,(Unknown)
0,VM-IPRUMF,1.69E+12,1,,"Dear Investor, Please download your account statement for the recent transactions under folio 19849249 from link http://sms.iciciprumf.com/xoWX80Mn The link is valid for 6 days. To know the steps to open the statement, click here. http://sms.iciciprumf.com/a6ygm3eG - IPRUMF",,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 7:38:13 am,(Unknown)
0,VM-IPRUMF,1.69E+12,1,,"Dear Investor, Your Switch in of Rs.1,69,081.34 in Folio 19849249/68 is processed from Balanced Advantage Fund Growth for 3035.057 units at NAV of Rs.55.71 to Smallcap Fund - Growth for 2662.985 units at NAV of Rs.63.49 on 12-Jul-2023 - IPRUMF.",,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 7:46:28 am,(Unknown)
0,VM-IPRUMF,1.69E+12,1,,"Dear Investor, Your Switch In of Rs.2,29,896.03 in Folio 20109242/66 is processed from Asset Allocator Fund (FOF) - Growth for 2547.731 units at NAV of Rs.90.2356 to India Opportunities Fund Growth for 10118.157 units at NAV of Rs.22.72 on 12-Jul-2023 - IPRUMF.",,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 9:44:49 am,(Unknown)
0,CP-SBIMFD,1.69E+12,1,,"Dear Investor, Your transaction in Folio No. 28023494, scheme SBI Contra Fund-  Regular Plan- Gr is processed. Please call 18002093333 for any clarifications. - SBIMF",,,9.12E+11,1,-1,0,1.69E+12,1,13-Jul-2023 10:46:44 am,(Unknown)
0,VD-SBIMFD,1.69E+12,1,,"Dear Investor, Please click the link https://cams.co.in/cRiRDjehAw & enter PAN/FOLIO NO. to view statement of account for your latest transaction in Folio No. 28023494 - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 10:51:09 am,(Unknown)
0,VD-HDFCBK,1.69E+12,1,,HDFC Bank: Rs 500.00 debited from a/c **3127 on 13-07-23 to VPA Q120813855@ybl(UPI Ref No 356016748518). Not you? Call on 18002586161 to report,,,9.20E+11,1,-1,0,1.69E+12,1,13-Jul-2023 1:27:56 pm,(Unknown)
0,JM-ITDCPC,1.69E+12,1,,"Dear APXXXXXX5F, avoid last week rush. File ITR early at www.incometax.gov.in. Due date 31st July 2023. Ignore if filed.ITDept.",,,9.17E+11,1,-1,0,1.69E+12,1,13-Jul-2023 3:13:46 pm,(Unknown)
0,CP-HDFCBN,1.69E+12,1,,"Hi Anu Kumari, Introducing the NEW HDFC Bank UPI RuPay Credit Card!

Now make your UPI transactions with ease and earn exciting rewards at the same time.

Avail now :  hdfcbk.io/WC3QZ3E2HLnt T&C",,,9.12E+11,1,-1,0,1.69E+12,1,13-Jul-2023 11:01:10 pm,(Unknown)
0,AD-TBMJNI,1.69E+12,1,,BiggestLaunch@Thane 270 Views 50+amenities Higher floor 2BHK(732sqft) @1.61Cr All In Codename SKY HIGH T Bhimjyani 02245396021 / ss3.in/GN5WR5CGJX,,,9.20E+11,1,-1,0,1.69E+12,1,14-Jul-2023 11:50:29 am,(Unknown)
0,AD-HDFCBK,1.69E+12,1,,HDFC Bank: Rs 300.00 debited from a/c **3127 on 14-07-23 to VPA Q120813855ybl(UPI Ref No 356118445723). Not you? Call on 18002586161 to report,,,9.20E+11,1,-1,0,1.69E+12,1,14-Jul-2023 12:53:55 pm,(Unknown)
0,AD-METROW,1.69E+12,1,,"Dear METRO Member, Super Deal!
Shop for Rs.1000 & get Free 5KG Packed SUGAR on card 2000137500 till 18July.
Show this SMS @entry.
Ignore if availed. TCA",,,9.20E+11,1,-1,0,1.69E+12,1,14-Jul-2023 1:22:19 pm,(Unknown)
0,CP-BFDLTS,1.69E+12,1,,"Approval Update:
Your Personal Loan of 500000 is ready for 30 mins disbursal.
Avail 45% lower EMI on Bajaj Markets.
Click here https://eej.at/qASwJJhK
T&C",,,9.12E+11,1,-1,0,1.69E+12,1,14-Jul-2023 3:18:05 pm,(Unknown)
0,JD-RJEWLS,1.69E+12,1,,"Dear Reliance Jewels Customer, Last Few Days Left to redeem your exclusive coupon of Add. Rs.2500 Off on purchase of Rs.50,000 + upto 20% Off on Gold Jwlry mkg & Diamond Jwlry + 100% Exchange value on your Old Gold. Use Code: T6460330099 before 27th July'23. Ignore if already used. T&C. bit.ly/RJ-Stores",,,9.17E+11,1,-1,0,1.69E+12,1,15-Jul-2023 9:57:05 am,(Unknown)
0,9.17E+11,1.69E+12,1,,"2023 Bajaj -Triumph Speed 400 & scrambler 400X at Rs.2,33,000*

Booking open in india Book now for just Rs.2000/- only (Fully refundable)

Visit tlur.in/tVNof",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 1:42:51 pm,(Unknown)
0,VM-ITDCPC,1.69E+12,1,,"Dear APXXXXXX5F, avoid last week rush. File ITR early at www.incometax.gov.in. Due date 31st July 2023. Ignore if filed.ITDept.",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 1:46:39 pm,(Unknown)
0,VD-SBIMFD,1.69E+12,1,,"Dear Investor, Please click the link https://cams.co.in/3ndNmJkq89w & enter PAN/FOLIO NO. to view statement of account for your latest transaction in Folio No. 28023494 - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 2:21:22 pm,(Unknown)
0,VK-AJIOIN,1.69E+12,1,,"anu, TODAY's Special: DNMX from TRENDS - MRP: Rs.399 | Sale Price: Rs.120 only on AJIOMANIA ! Shop Now: https://bit.ly/3QfjilZ",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 2:42:59 pm,(Unknown)
0,VM-HDFCBN,1.69E+12,1,,"Dear Anu Kumari, get up to 50 days interest-free credit on your UPI transactions with our NEW HDFC Bank UPI RuPay Credit Card.

Avail now :  hdfcbk.io/KWKBZ3E2HLiY T&C",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 3:49:55 pm,(Unknown)
0,VM-IPRUMF,1.69E+12,1,,"Dear Investor, Please download your account statement for the recent transactions under folio 19849249 from link http://sms.iciciprumf.com/0nxgMjmj The link is valid for 6 days. To know the steps to open the statement, click here. http://sms.iciciprumf.com/Yy0Eq46G - IPRUMF",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 5:16:23 pm,(Unknown)
0,VD-IPRUMF,1.69E+12,1,,"Dear Investor, Please download your account statement for the recent transactions under folio 20109242 from link http://sms.iciciprumf.com/yY816gZX The link is valid for 6 days. To know the steps to open the statement, click here. http://sms.iciciprumf.com/Kd4owEv5 - IPRUMF",,,9.20E+11,1,-1,0,1.69E+12,1,15-Jul-2023 5:16:33 pm,(Unknown)
0,BV-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,15-Jul-2023 8:55:05 pm,(Unknown)
0,AD-AIRTEL,1.69E+12,1,,"Don't miss out on superior indoor coverage with Airtel WiFi Calling! For better experience, change your smartphone settings today. Click u.airtel.in/hKOOl5",,,9.20E+11,1,-1,0,1.69E+12,1,16-Jul-2023 10:35:12 am,(Unknown)
0,QP-HDFCBK,1.69E+12,1,,"Available Bal in HDFC Bank A/c XX3127 as on yesterday:15-JUL-23 is INR 1,356.16. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",,,9.12E+11,1,-1,0,1.69E+12,1,16-Jul-2023 10:39:33 am,(Unknown)
0,JD-RRSMRT,1.69E+12,1,,"Dear Customer,Get Singer 3 Burner Glass TOP Gas Stove Rs1999,50% OFF Pigeon Induction Base Steel Pressure Cooker,visit SMART Superstore.View bit.ly/43NmecX T&C",,,9.17E+11,1,-1,0,1.69E+12,1,16-Jul-2023 10:44:56 am,(Unknown)
0,BV-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,16-Jul-2023 5:06:49 pm,(Unknown)
0,AD-HDFCBK,1.69E+12,1,,HDFC Bank Credit Card XX6817 Statement: Total due amt: Rs.-0.46 Min due amt: Rs.0.00 Due by:Nil. View statement here:https://cchdfc.in/p2kCj-eumH7,,,9.20E+11,1,-1,0,1.69E+12,1,16-Jul-2023 10:28:30 pm,(Unknown)
0,AM-AIRDUE,1.69E+12,1,,"Hi, you are running late! Bill payment of Rs.1885.64 that is pending for your Airtel Black and due date is already over. To avoid service disconnection, please pay the amount immediately. Pay via https://www.airtel.in/5/apbbnkbillreminder .",,,9.20E+11,1,-1,0,1.69E+12,1,17-Jul-2023 7:39:44 am,(Unknown)
0,VM-BFDLTS,1.69E+12,1,,"Dear customer, You have a Bajaj Finserv RBL Bank credit card offer of up to Rs. 10Lacs*. Click here to check offer. http://nc6.in/g2Hbf9

BAJAJ MARKETS",,,9.20E+11,1,-1,0,1.69E+12,1,17-Jul-2023 11:35:29 am,(Unknown)
0,VM-HDFCBN,1.69E+12,1,,"Dear Anu Kumari, enjoy the convenience of UPI transactions with the benefits of a credit card.

Get HDFC Bank UPI RuPay Credit Card > Link & Pay on UPI > Enjoy Rewards.
Avail now :  hdfcbk.io/LY9ZZ3E2HLoy T&C",,,9.20E+11,1,-1,0,1.69E+12,1,17-Jul-2023 4:10:19 pm,(Unknown)
0,QP-WTHOME,1.69E+12,1,,"Bigger Size Luxury Homes
@Whiteland, Aspen Iconic
@6.7Cr
Gated Community
Dedicated Green Belts
1 Lac sqft Clubhouse With 50+ amenities
M 9593434343
INYRD",,,9.12E+11,1,-1,0,1.69E+12,1,17-Jul-2023 4:14:17 pm,(Unknown)
0,BV-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,17-Jul-2023 8:55:40 pm,(Unknown)
0,VK-SELNOW,1.69E+12,1,,"Dear Customer,
Sell your car at a great price!

Instant payment & free RC transfer!

Call: 9319977102
Or
Visit: http://gmg.im/cgDX3Z
-CARS24",,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 11:25:21 am,(Unknown)
0,VD-CAMSDP,1.69E+12,1,,Your distributor has initiated a switch transaction with you as first holder. Please click on the link https://cams.co.in/3gXNLEiwnmu to approve - CAMS edge,,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 12:12:15 pm,(Unknown)
0,AD-CAMSDP,1.69E+12,1,,826718 is the OTP for approving the switch request in CAMS edge application. OTP is valid for next 15 mins only - CAMS edge,,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 12:21:47 pm,(Unknown)
0,VD-CAMSDP,1.69E+12,1,,Your Switch request in folio no 28023494 for 12200.000 Units has been received - CAMS edge,,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 12:22:20 pm,(Unknown)
0,JX-HDFCBK,1.69E+12,1,,HDFC Bank: Rs. 100000.00 credited to a/c XXXXXX3127 on 18-07-23 by a/c linked to VPA 9769721007@paytm (UPI Ref No  356517257584).,,,9.17E+11,1,-1,0,1.69E+12,1,18-Jul-2023 12:33:27 pm,(Unknown)
0,BW-SBIUPI,1.69E+12,1,,Dear UPI user A/C X9259 debited by 100000.0 on date 18Jul23 trf to Anu Kumari Refno 356517257584. If not u? call 1800111109. -SBI,,,9.19E+11,1,-1,0,1.69E+12,1,18-Jul-2023 12:33:40 pm,(Unknown)
0,AX-CAMSDP,1.69E+12,1,,"Your distributor has initiated a purchase transaction with you as first holder. Please click on the link https://cams.co.in/9Oqgtu1amwH to approve. This link will work only when other holder(s) have approved the transaction, please ignore if no JH is part of the transaction- CAMS edge",,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 1:08:10 pm,(Unknown)
0,AD-ITDCPC,1.69E+12,1,,"Dear APXXXXXX5F, avoid last week rush. File ITR early at e-Filing portal. Due date 31st July 2023. Ignore if filed.ITDept.",,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 4:05:32 pm,(Unknown)
0,BH-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,18-Jul-2023 6:50:39 pm,(Unknown)
0,BK-HDFCBN,1.69E+12,1,,"Dear Anu Kumari, Long weekends made rewarding! Book via SmartBuy & earn upto 10X Reward Points/5% CashBack on flights & hotels with HDFC Bank Cards
hdfcbk.io/8WTTZ3E2HLae",,,9.19E+11,1,-1,0,1.69E+12,1,18-Jul-2023 8:43:46 pm,(Unknown)
0,AD-CAMSDP,1.69E+12,1,,168010 is the OTP for Purchase in CAMS edge application. OTP is valid for next 15 mins. - CAMS edge,,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 10:45:49 pm,(Unknown)
0,AD-HDFCBK,1.69E+12,1,,"852720 is your OTP for your HDFC Bank NetBanking transaction.
NEVER share OTP
Not you?Call 18002586161",,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 10:49:58 pm,(Unknown)
0,AX-HDFCBK,1.69E+12,1,,"Payment Successful!
Rs. 100000.00 from A/c XX3127 to CAMSHDFCMUTUALFUND via HDFC Bank NetBanking.
Not you?Call 18002586161",,,9.20E+11,1,-1,0,1.69E+12,1,18-Jul-2023 10:50:16 pm,(Unknown)
0,AX-CAMSDP,1.69E+12,1,,Your Fresh Purchase request in folio no New folio for Rs.100000 has been received - CAMS edge,,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 7:01:24 am,(Unknown)
0,AX-LALLAB,1.69E+12,1,,"For lab no. 445289757 download app http://bit.ly/lpl_app to access your invoice,estimated time of report delivery and  report. Thank you  Dr Lal PathLabs
",,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 8:55:45 am,(Unknown)
0,AX-LALPAT,1.69E+12,1,,Thank you for choosing Dr Lal PathLabs. Please take a moment to rate your sample collection experience & help us improve by clicking https://ltms.io/r1FW00492?n,,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 9:22:36 am,(Unknown)
0,BZ-UDISMS,1.69E+12,1,,Your online Application has been successfully submitted and your Application Registration number is 1028/00000/2307/0717874. DEPwD,,,9.19E+11,1,-1,0,1.69E+12,1,19-Jul-2023 1:54:20 pm,(Unknown)
0,AX-LALLAB,1.69E+12,1,,7843 is your one time password to login to your Dr Lal PathLabs account. It is valid for 1 minute. Do not share your OTP with anyone.,,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 2:25:35 pm,(Unknown)
0,AX-LALPAT,1.69E+12,1,,Thank you for choosing Dr Lal PathLabs. Please take a moment to rate your report collection experience & help us improve by clicking https://ltms.io/BkOD3LNSq2?n,,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 3:40:58 pm,(Unknown)
0,JD-WEFINR,1.69E+12,1,,"Hi customer, get Yes Bank Credit Card up to 15L limit! Apply now, no income docs needed & customize features. https://app.wefin.in/?cc=HF3Ih1B -Wefin",,,9.17E+11,1,-1,0,1.69E+12,1,19-Jul-2023 3:43:09 pm,(Unknown)
0,AD-LALLAB,1.69E+12,1,,"Your Final report is ready
Lab No 445289757
Password Last name

Access report on lalpathlabs.com or app
bit.ly/30nAUzf
Dr Lal PathLabs",,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 4:12:23 pm,(Unknown)
0,AX-HDFCBN,1.69E+12,1,,"Dear Anu Kumari, In continuation to your interest shown for HDFC Bank RuPay DIGITAL Credit Card. We are happy to inform you that you are eligible to apply. Discover a world of Convenience & Rewards, Ready For You! Take the next step hdfcbk.io/WAE8Z3E2HL28",,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 4:15:24 pm,(Unknown)
0,VM-ATMSBI,1.69E+12,1,,"Dear SBI Customer, Rs.3000 withdrawn at SBI ATM T1BY014388437 from A/cX9259 on 19Jul23 Transaction Number 1191. Available Balance Rs.134979.36. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Call 18001234 if cash not received.",,,9.20E+11,1,-1,0,1.69E+12,1,19-Jul-2023 7:21:41 pm,(Unknown)
0,BT-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,19-Jul-2023 10:17:19 pm,(Unknown)
0,AX-SBIMFD,1.69E+12,1,,"Dear Investor, Please click the link https://cams.co.in/2eCQIaRLkU7 & enter PAN/FOLIO NO. to view statement of account for your latest transaction in Folio No. 28023494 - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 7:12:40 am,(Unknown)
0,AX-HDFCMF,1.69E+12,1,,"Your Purchase in Folio 23206255/75 under HDFC Mid-Cap Opportunities Fund-Gr. for Rs. 99,995.00 has been processed at the NAV of 122.706 for 814.915 units and 19-Jul-2023. Your smart statement https://cams.co.in/96NRB5DefZm. Enter your PAN as the password. Sincerely, HDFCMF",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 7:20:46 am,(Unknown)
0,CP-BFDLTS,1.69E+12,1,,"Update: Your Personal Loan offer of Rs. 500000 is approved. Avail now and get it disbursed in just 30 mins https://eej.at/a2Jl2O5s
T&C
Bajaj MARKETS",,,9.12E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:57:33 am,(Unknown)
0,JM-ITDCPC,1.69E+12,1,,"Dear APXXXXXX5F, avoid last week rush. File ITR early at e-Filing portal. Due date 31st July 2023. Ignore if filed.ITDept.",,,9.17E+11,1,-1,0,1.69E+12,1,20-Jul-2023 10:27:09 am,(Unknown)
0,JM-OLAMNY,1.69E+12,1,,Payment of Rs. 86.0 using OlaMoney Postpaid for your transaction hj1m-jm8a-kql8 on OlaCabs is successful. Do more with Ola Money at https://bit.ly/3AcaDZx,,,9.17E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:37:42 am,(Unknown)
0,AX-BRGOVT,1.69E+12,1,,प्रिय Anu Kumari आप भव्य पोर्टल के साथ सफलतापूर्वक पंजीकृत हो गए हैं। आपकी पंजीकरण संख्या PA-Y90-ACY8231 है । -  BRGOVT,,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:50:39 am,(Unknown)
0,AX-BRGOVT,1.69E+12,1,,"प्रिय Anu Kumari, Dr. Bhuvneshwari  Siinha के साथ आपका अपॉइंटमेंट GENERAL PHYSICIAN OPD के लिए GENERAL PHYSICIAN OPD को 20-07-2023 11:50:00, UPHC Jayprabha Patna पर पक्का हो गया है । - BRGOVT",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:50:47 am,(Unknown)
0,AD-BRGOVT,1.69E+12,1,,प्रिय Anshu Kumari आप भव्य पोर्टल के साथ सफलतापूर्वक पंजीकृत हो गए हैं। आपकी पंजीकरण संख्या PA-Y90-ACY8277 है । -  BRGOVT,,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:51:22 am,(Unknown)
0,AD-BRGOVT,1.69E+12,1,,"प्रिय Anshu Kumari, Dr. Bhuvneshwari  Siinha के साथ आपका अपॉइंटमेंट GENERAL PHYSICIAN OPD के लिए GENERAL PHYSICIAN OPD को 20-07-2023 11:51:00, UPHC Jayprabha Patna पर पक्का हो गया है । - BRGOVT",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:51:26 am,(Unknown)
0,AD-BRGOVT,1.69E+12,1,,प्रिय Anjula Gupta आप भव्य पोर्टल के साथ सफलतापूर्वक पंजीकृत हो गए हैं। आपकी पंजीकरण संख्या PA-Y90-ACY8314 है । -  BRGOVT,,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:52:05 am,(Unknown)
0,AD-BRGOVT,1.69E+12,1,,"प्रिय Anjula Gupta, Dr. Shail Sinha के साथ आपका अपॉइंटमेंट GENERAL PHYSICIAN OPD के लिए GENERAL PHYSICIAN OPD को 20-07-2023 11:52:00, UPHC Jayprabha Patna पर पक्का हो गया है । - BRGOVT",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 11:52:07 am,(Unknown)
0,CP-METROW,1.69E+12,1,,"Dear METRO Member, SUPER DEAL!
Shop for Rs.1000 & get Free 5KG Packed SUGAR on card 2000137500 till 24July.
Show this SMS @entry.
Ignore if availed. TCA",,,9.12E+11,1,-1,0,1.69E+12,1,20-Jul-2023 12:22:54 pm,(Unknown)
0,VK-298368,1.69E+12,1,,"Hello Thanekars,

Raymond Realty Launching Premium 4,5,6BHK Tower at RAYMOND GROUND.
For Exclusive Preview
Call 9769762257
or wa.link/b27owh
RSVP- Shania
BRKBZR",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 2:45:05 pm,(Unknown)
0,BZ-GSTIND,1.69E+12,1,,"Dear 27APBPK1095F1Z2, have you filed your GST-R3B return for june-23? If not, file now to avoid the last date rush. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,20-Jul-2023 8:45:07 pm,(Unknown)
0,AD-GSTIND,1.69E+12,1,,One Time Password for change of your password at GST Common Portal is 649648. Please use this OTP to complete the transaction. This is usable once and expire in 10 minutes. Please do not share this with anyone. GSTN,,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:05:10 pm,(Unknown)
0,AD-GSTIND,1.69E+12,1,,"Dear Applicant, OTP for authentication using EVC is EA33E3. OTP will expire in 10 minutes. On expiry of time, please regenerate the OTP. GSTN",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:07:12 pm,(Unknown)
0,BH-GSTIND,1.69E+12,1,,Your GSTR1 for 062023 is filed successfully and acknowledged vide ARN is AC2706235095822. Please use this ARN to track the status of your application. GSTN,,,9.19E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:07:38 pm,(Unknown)
0,AD-GSTIND,1.69E+12,1,,"Dear Applicant, OTP for authentication using EVC is 990521. OTP will expire in 10 minutes. On expiry of time, please regenerate the OTP. GSTN",,,9.20E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:19:23 pm,(Unknown)
0,BZ-GSTIND,1.69E+12,1,,"Your, 27APBPK1095F1Z2, GSTR3B for tax period 062023 is filed successfully and ARN is AC2706235129027. Please use this ARN to track the status of your return. GSTN",,,9.19E+11,1,-1,0,1.69E+12,1,20-Jul-2023 9:19:45 pm,(Unknown)
0,VD-SBIMFD,1.69E+12,1,,"Dear Investor, Your transaction in Folio No. 28023494, scheme SBI Magnum MidCap Reg Fund-G is processed. Please call 18002093333 for any clarifications. - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,21-Jul-2023 7:19:37 am,(Unknown)
0,AD-LODHAP,1.69E+12,1,,"Lodha Codename Premier. Near Dombivli station, short drive from Airoli.
Large 1/2/3 bed homes with grand balconies from 48.5 L+ All-in*
Call 02261356359 RERAreg",,,9.20E+11,1,-1,0,1.69E+12,1,21-Jul-2023 11:24:31 am,(Unknown)
0,VK-298368,1.69E+12,1,,"Hello Thanekars,

Raymond Realty Launching Premium 4,5,6BHK Tower at RAYMOND GROUND.
For Exclusive Preview
Call 9769762257
or wa.link/b27owh
RSVP- Shania
BRKBZR",,,9.20E+11,1,-1,0,1.69E+12,1,21-Jul-2023 1:21:05 pm,(Unknown)
0,JM-RJEWLS,1.69E+12,1,,"Dear Reliance Jewels Customer, Last One Week to redeem your exclusive coupon of Add. Rs.2500 Off on purchase of Rs.50,000 + upto 20% Off on Gold Jwlry mkg & Diamond Jwlry + 100% Exchange value on your Old Gold. Use Code: T6460330099 before 27th July'23. Ignore if already used. T&C. bit.ly/RJ-Stores",,,9.17E+11,1,-1,0,1.69E+12,1,21-Jul-2023 4:23:45 pm,(Unknown)
0,AX-SBIMFD,1.69E+12,1,,"Dear Investor, Please click the link https://cams.co.in/3aP4oUilVLI & enter PAN/FOLIO NO. to view statement of account for your latest transaction in Folio No. 28023494 - SBIMF",,,9.20E+11,1,-1,0,1.69E+12,1,21-Jul-2023 6:38:29 pm,(Unknown)
0,AX-HDFCMF,1.69E+12,1,,"This has reference to your Investments in folio number 3129288 with us. We wish to inform you that PAN of all / few unit holder(s) is/are not available with us. Please refer to the detailed email sent to you in this regard. For queries, you may contact your distributor, if any, or call us on 1800 3010 6767 or email us on hello@hdfcfund.com quoting your folio number. Regards, HDFC MF.",,,9.20E+11,1,-1,0,1.69E+12,1,21-Jul-2023 7:36:18 pm,(Unknown)
0,VD-MAXFSN,1.69E+12,1,,"MAX Fashion SALE is Ending soon..Don't miss out!
Get FLAT 50-70% OFF on a wide range of garments, footwear & accessories!
Rush to your nearest store NOW!
TnC",,,9.20E+11,1,-1,0,1.69E+12,1,22-Jul-2023 8:59:18 am,(Unknown)
0,BZ-LODHAP,1.69E+12,1,,"Lodha Homes with Splendid view and Sundeck @ Crown Kolshet
2BHK with deck@99L all-in
Avail huge discounts
Pay just 25% till Apr 24
RERAREG
Call 02261356330",,,9.19E+11,1,-1,0,1.69E+12,1,22-Jul-2023 11:31:25 am,(Unknown)
0,CP-METROW,1.69E+12,1,,"Dear METRO Member, LAST FEW DAYS!
Shop for Rs.1000 & get Free 5KG Packed SUGAR on card 2000137500 till 24July.
Show this SMS @entry.
Ignore if availed. TCA",,,9.12E+11,1,-1,0,1.69E+12,1,22-Jul-2023 12:14:58 pm,(Unknown)
0,AX-SSWAIT,1.69E+12,1,,"Select Garden facing Residences
@Puraniks-Rumah Bali, GB Road
1&2 BHK starting @ Rs49.99L*
RERA Regd
For site visit-02268493375
tbs1.in/?655e2
T&C Apply
SWATIQ",,,9.20E+11,1,-1,0,1.69E+12,1,22-Jul-2023 1:14:07 pm,(Unknown)
0,TM-ITDCPC,1.69E+12,1,,"Dear APXXXXXX5F, Avoid Last Week Rush. Stay Ahead. File your ITR early at e-Filing portal. Due date 31st July 2023. Ignore if filed. ITDept.",,,9.12E+11,1,-1,0,1.69E+12,1,22-Jul-2023 1:45:45 pm,(Unknown)
0,AX-AJIOIN,1.69E+12,1,,"anu, Price Drop on Netplay from Trends - MRP: Rs.1049 - AJIO Price: Rs.315 only on AJIO Giant Fashion Sale. Hurry! Shop Now: https://bit.ly/44zRYmC",,,9.20E+11,1,-1,0,1.69E+12,1,22-Jul-2023 2:35:46 pm,(Unknown)
